Date,Clean_Solar_Generation,Trend_Seasonal_Component
2/13/2020,49.41455461,48.42341902
2/14/2020,16.78661082,45.74656644
2/15/2020,41.40005489,43.03428801
2/16/2020,40.48477696,40.30161532
2/17/2020,27.23838848,37.56373277
2/18/2020,11.01305536,34.83591353
2/19/2020,48.82366557,32.13345489
2/20/2020,77.3158325,29.47161356
2/21/2020,66.95399896,26.86554087
2/22/2020,51.61533257,24.33021844
2/23/2020,40.25249927,21.88039433
2/24/2020,20.61311082,19.53052015
2/25/2020,70.80466534,17.29468922
2/26/2020,65.3570546,15.18657624
2/27/2020,82.52810947,13.21937845
2/28/2020,66.40610997,11.40575886
2/29/2020,56.002499,9.757791498
3/1/2020,76.51383211,8.286909109
3/2/2020,72.12033197,7.003853414
3/3/2020,88.03449919,5.918628221
3/4/2020,44.26830472,5.040455542
3/5/2020,28.18930513,4.377734933
3/6/2020,66.09577659,3.938006224
3/7/2020,12.61299958,3.72791582
3/8/2020,70.78499876,3.753186704
3/9/2020,87.24366594,4.018592297
3/10/2020,55.90844356,4.527934291
3/11/2020,46.2552215,5.284024551
3/12/2020,70.28911023,6.288671193
3/13/2020,23.49922184,7.542668887
3/14/2020,18.05505504,9.045793462
3/15/2020,39.10799915,10.79680083
3/16/2020,98.22688681,12.79343027
3/17/2020,78.55755404,15.03241203
3/18/2020,62.90011002,17.50947932
3/19/2020,86.80944292,20.21938454
3/20/2020,111.0351647,23.15591975
3/21/2020,103.5481653,26.31194139
3/22/2020,108.5621652,29.67939902
3/23/2020,56.44305454,33.24936802
3/24/2020,28.94138837,37.01208622
3/25/2020,35.47444386,40.95699421
3/26/2020,109.9299427,45.0727792
3/27/2020,94.73766512,49.34742232
3/28/2020,55.05961015,53.76824906
3/29/2020,67.36299871,58.32198285
3/30/2020,32.24816616,62.9948013
3/31/2020,52.69738794,67.77239509
4/1/2020,81.79733199,72.64002924
4/2/2020,73.7982211,77.58260639
4/3/2020,50.73155475,82.58473202
4/4/2020,1.577833239,87.63078114
4/5/2020,4.345999767,92.7049664
4/6/2020,70.69805469,97.79140714
4/7/2020,54.58233237,102.8741993
4/8/2020,113.7853314,107.9374855
4/9/2020,95.80138735,112.9655258
4/10/2020,34.76938834,117.9427679
4/11/2020,77.94477655,122.8539169
4/12/2020,79.70883184,127.6840048
4/13/2020,111.6276092,132.4184585
4/14/2020,57.08044339,137.0431667
4/15/2020,74.08399877,141.5445454
4/16/2020,118.3137758,145.9096013
4/17/2020,63.80660992,150.1259928
4/18/2020,76.41527641,154.1820898
4/19/2020,122.1963315,158.0670292
4/20/2020,95.0913874,161.7707685
4/21/2020,100.4793871,165.2841362
4/22/2020,91.66352618,168.598879
4/23/2020,109.9039979,171.7077042
4/24/2020,156.3496083,174.6043204
4/25/2020,166.2548857,177.2834722
4/26/2020,236.3566632,179.740972
4/27/2020,113.3430095,181.9737273
4/28/2020,257.3175524,183.9797634
4/29/2020,168.8797743,185.7582415
4/30/2020,201.6417169,187.3094723
5/1/2020,269.2154969,188.6349249
5/2/2020,351.4872168,189.737231
5/3/2020,202.5983839,190.6201839
5/4/2020,144.4219973,191.2887329
5/5/2020,298.8381088,191.7489731
5/6/2020,128.6644976,192.0081293
5/7/2020,176.627219,192.0745367
5/8/2020,130.8173868,191.9576153
5/9/2020,244.5198284,191.6678403
5/10/2020,226.8979406,191.216708
5/11/2020,203.5539965,190.6166968
5/12/2020,196.5829959,189.881224
5/13/2020,86.53183162,189.0245986
5/14/2020,415.1657777,188.0619694
5/15/2020,395.2161671,187.00927
5/16/2020,242.4025524,185.8831593
5/17/2020,124.5459421,184.7009592
5/18/2020,108.2941091,183.4805888
5/19/2020,188.1581661,182.2404952
5/20/2020,13.26994429,180.9995824
5/21/2020,15.50416621,179.7771368
5/22/2020,130.6979975,178.5927507
5/23/2020,166.9331085,177.4662449
5/24/2020,237.8376096,176.4175878
5/25/2020,111.822276,175.466815
5/26/2020,80.61938738,174.6339467
5/27/2020,182.1705517,173.9389048
5/28/2020,137.0456648,173.4014299
5/29/2020,117.3476929,173.0409978
5/30/2020,137.3075827,172.8767365
5/31/2020,128.6166096,172.927344
6/1/2020,127.6453316,173.2110065
6/2/2020,141.3819967,173.7453186
6/3/2020,136.2772183,174.5472043
6/4/2020,88.41499849,175.6328407
6/5/2020,131.0773033,177.0175833
6/6/2020,83.66099866,178.7158943
6/7/2020,68.73910993,180.7412732
6/8/2020,123.8351089,183.1061907
6/9/2020,239.796497,185.8220267
6/10/2020,274.9666615,188.8990108
6/11/2020,112.1556646,192.3461671
6/12/2020,141.0191642,196.171264
6/13/2020,118.1931641,200.3807669
6/14/2020,118.4789976,204.9797966
6/15/2020,240.3026076,209.972092
6/16/2020,224.1983856,215.3599777
6/17/2020,55.30183233,221.1443371
6/18/2020,230.9527456,227.3245903
6/19/2020,377.4410767,233.8986771
6/20/2020,427.3844638,240.8630465
6/21/2020,314.753216,248.2126506
6/22/2020,334.3807719,255.9409446
6/23/2020,471.3483806,264.0398924
6/24/2020,343.9587167,272.4999777
6/25/2020,551.3554584,281.3102206
6/26/2020,466.9215756,290.4582003
6/27/2020,374.0024927,299.9300826
6/28/2020,232.3002734,309.7106533
6/29/2020,244.2746347,319.7833572
6/30/2020,305.4934952,330.1303416
7/1/2020,556.0218774,340.7325056
7/2/2020,552.8199339,351.569554
7/3/2020,664.4236015,362.6200561
7/4/2020,545.9742125,373.861509
7/5/2020,528.9719897,385.2704055
7/6/2020,498.657935,396.822306
7/7/2020,203.8432744,408.4919138
7/8/2020,248.5499955,420.2531552
7/9/2020,568.3852119,432.0792617
7/10/2020,581.6574898,443.9428562
7/11/2020,615.5595448,455.8160412
7/12/2020,489.9794916,467.6704901
7/13/2020,619.9551042,479.4775405
7/14/2020,715.2739368,491.2082886
7/15/2020,432.7775769,502.833686
7/16/2020,523.5286847,514.3246369
7/17/2020,476.7171029,525.6520964
7/18/2020,549.3955999,536.7871689
7/19/2020,389.3302704,547.7012068
7/20/2020,560.5429351,558.3659086
7/21/2020,469.4437143,568.7534164
7/22/2020,713.3551796,578.8364122
7/23/2020,537.9515466,588.5882128
7/24/2020,348.5491045,597.9828632
7/25/2020,481.6372132,606.9952272
7/26/2020,551.2301581,615.6010761
7/27/2020,669.802045,623.7771746
7/28/2020,639.7952658,631.5013626
7/29/2020,678.9732641,638.7526349
7/30/2020,481.0606023,645.5112164
7/31/2020,615.2092117,651.7586328
8/1/2020,516.9461053,657.4777779
8/2/2020,685.9329843,662.6529759
8/3/2020,452.0776041,667.2700387
8/4/2020,684.7587094,671.3163179
8/5/2020,666.2838189,674.7807528
8/6/2020,602.8317395,677.6539112
8/7/2020,435.296215,679.9280257
8/8/2020,534.3849351,681.597024
8/9/2020,645.0046548,682.6565532
8/10/2020,731.8421552,683.1039982
8/11/2020,589.1890443,682.9384936
8/12/2020,503.9055465,682.1609304
8/13/2020,585.5812145,680.7739553
8/14/2020,623.6148262,678.7819649
8/15/2020,702.6902659,676.1910927
8/16/2020,717.531769,673.009191
8/17/2020,535.4787142,669.245806
8/18/2020,654.2996555,664.912147
8/19/2020,629.3933211,660.0210494
8/20/2020,488.1960466,654.5869331
8/21/2020,688.2399038,648.6257534
8/22/2020,640.5932118,642.1549482
8/23/2020,681.7130375,635.1933785
8/24/2020,548.8384351,627.7612649
8/25/2020,619.6744898,619.8801185
8/26/2020,664.0227939,611.5726675
8/27/2020,671.3441551,602.8627794
8/28/2020,656.9908763,593.7753792
8/29/2020,455.6874357,584.3363637
8/30/2020,617.3462669,574.5725124
8/31/2020,547.5194892,564.5113953
9/1/2020,633.4580431,554.1812778
9/2/2020,336.4377724,543.6110233
9/3/2020,545.3550431,532.8299937
9/4/2020,608.2894888,521.8679476
9/5/2020,588.7959828,510.7549384
9/6/2020,128.5797138,499.5212101
9/7/2020,389.0398818,488.197093
9/8/2020,450.6252147,476.8128997
9/9/2020,642.751431,465.3988204
9/10/2020,659.1101383,453.9848194
9/11/2020,610.3754597,442.6005322
9/12/2020,453.6209074,431.275164
9/13/2020,296.3043346,420.0373903
9/14/2020,119.3560385,408.9152586
9/15/2020,315.6654672,397.9360937
9/16/2020,443.1290482,387.126405
9/17/2020,500.3964356,376.5117972
9/18/2020,334.1092694,366.1168846
9/19/2020,163.3170901,355.9652085
9/20/2020,421.6770249,346.07916
9/21/2020,507.4319287,336.4799059
9/22/2020,307.8011371,327.1873198
9/23/2020,455.095134,318.219918
9/24/2020,468.2654394,309.594801
9/25/2020,344.5899,301.3275996
9/26/2020,340.7890139,293.4324271
9/27/2020,592.9741623,285.9218371
9/28/2020,268.9740937,278.8067874
9/29/2020,462.5272322,272.0966094
9/30/2020,442.5354916,265.7989842
10/1/2020,366.2060492,259.9199247
10/2/2020,486.0018791,254.4637641
10/3/2020,503.324212,249.4331509
10/4/2020,332.6793571,244.8290495
10/5/2020,453.7278812,240.6507481
10/6/2020,310.2300975,236.8958725
10/7/2020,325.8415117,233.5604063
10/8/2020,260.1415795,230.6387168
10/9/2020,291.5704463,228.1235878
10/10/2020,135.404331,226.0062578
10/11/2020,394.7313818,224.276464
10/12/2020,209.1659072,222.9224922
10/13/2020,79.23756541,221.9312323
10/14/2020,264.505429,221.2882384
10/15/2020,249.8017176,220.9777945
10/16/2020,108.0892201,220.9829846
10/17/2020,185.4742188,221.2857677
10/18/2020,196.7409409,221.8670565
10/19/2020,149.5669087,222.7068004
10/20/2020,347.4210206,223.7840718
10/21/2020,79.28037033,225.0771557
10/22/2020,164.9152746,226.5636425
10/23/2020,74.00099879,228.2205228
10/24/2020,245.3958845,230.024285
10/25/2020,307.9076624,231.9510143
10/26/2020,181.4245522,233.9764932
10/27/2020,247.0274957,236.0763029
10/28/2020,146.8572974,238.225926
10/29/2020,204.7501906,240.4008487
10/30/2020,315.0488395,242.5766634
10/31/2020,403.9091045,244.7291701
11/1/2020,320.2188,246.8344779
11/2/2020,307.8761059,248.8691046
11/3/2020,192.3168853,250.8100742
11/4/2020,234.440274,252.6350136
11/5/2020,162.2345528,254.3222454
11/6/2020,134.0819966,255.850879
11/7/2020,22.00311021,257.2008982
11/8/2020,55.08460938,258.3532454
11/9/2020,258.1649391,259.2899018
11/10/2020,86.12138668,259.9939639
11/11/2020,174.5127748,260.4497151
11/12/2020,216.4563296,260.6426933
11/13/2020,145.6665528,260.5597531
11/14/2020,195.9729133,260.1891228
11/15/2020,242.0214393,259.5204567
11/16/2020,238.76119,258.5448806
11/17/2020,146.8270251,257.2550333
11/18/2020,145.3903082,255.6451003
11/19/2020,102.9928981,253.7108431
11/20/2020,168.0994969,251.4496209
11/21/2020,223.4074412,248.8604079
11/22/2020,181.8230522,245.9438022
11/23/2020,198.3185519,242.7020301
11/24/2020,181.4587409,239.1389433
11/25/2020,171.3094138,235.2600099
11/26/2020,180.1666635,231.072299
11/27/2020,212.1710515,226.5844595
11/28/2020,179.0042189,221.8066923
11/29/2020,119.6678313,216.7507169
11/30/2020,98.31894269,211.4297316
12/1/2020,256.095273,205.8583685
12/2/2020,248.3564387,200.0526428
12/3/2020,256.1501611,194.0298964
12/4/2020,246.7608017,187.8087369
12/5/2020,210.3883851,181.4089713
12/6/2020,250.4129945,174.8515351
12/7/2020,85.81266483,168.1584175
12/8/2020,98.50255365,161.3525818
12/9/2020,63.8775542,154.4578825
12/10/2020,208.8698289,147.4989793
12/11/2020,35.39060999,140.5012468
12/12/2020,155.0147751,133.490683
12/13/2020,48.3592207,126.493814
12/14/2020,102.7151924,119.5375979
12/15/2020,108.4747755,112.6493261
12/16/2020,186.7165179,105.8565237
12/17/2020,150.5058084,99.18684907
12/18/2020,186.0551628,92.66799312
12/19/2020,211.2889409,86.32757784
12/20/2020,154.8943583,80.19305576
12/21/2020,52.54272088,74.29160982
12/22/2020,29.93205441,68.65005434
12/23/2020,71.89522048,63.29473747
12/24/2020,124.4690535,58.25144549
12/25/2020,93.95322023,53.54530923
12/26/2020,51.20849881,49.20071323
12/27/2020,28.69405498,45.2412076
12/28/2020,40.40199925,41.68942334
12/29/2020,102.971553,38.5669911
12/30/2020,130.6157199,35.89446395
12/31/2020,169.4088859,33.69124428
1/1/2021,98.8476648,31.97551518
1/2/2021,170.4632745,30.76417661
1/3/2021,167.7040527,30.07278652
1/4/2021,175.322608,29.91550721
1/5/2021,152.4519415,30.30505708
1/6/2021,116.087609,31.25266798
1/7/2021,240.1166066,32.76804838
1/8/2021,253.184495,34.85935237
1/9/2021,237.5429681,37.5331547
1/10/2021,165.0361084,40.79443198
1/11/2021,123.4303862,44.64654996
1/12/2021,94.03458137,49.09125713
1/13/2021,58.0172209,54.12868448
1/14/2021,256.4232729,59.75735154
1/15/2021,96.36008094,65.9741786
1/16/2021,228.7359402,72.77450507
1/17/2021,74.62305413,80.15211398
1/18/2021,133.2512474,88.0992623
1/19/2021,115.2989424,96.60671725
1/20/2021,297.2946343,105.6637982
1/21/2021,262.3259968,115.2584242
1/22/2021,291.6027183,125.3771665
1/23/2021,137.4063866,136.0053068
1/24/2021,121.6919975,147.1268998
1/25/2021,150.6616644,158.7248404
1/26/2021,148.939997,170.7809358
1/27/2021,112.3982202,183.2759809
1/28/2021,65.83969317,196.1898379
1/29/2021,103.5584146,209.5015194
1/30/2021,250.534273,223.1892744
1/31/2021,180.2842189,237.2306766
2/1/2021,192.3497745,251.6027164
2/2/2021,246.5422738,266.2818931
2/3/2021,217.8596627,281.2443107
2/4/2021,154.4839418,296.465773
2/5/2021,62.22522094,311.9218813
2/6/2021,113.1151084,327.5881314
2/7/2021,153.4508288,343.4400112
2/8/2021,138.6151084,359.4530979
2/9/2021,178.3184973,375.6031547
2/10/2021,135.6780527,391.8662256
2/11/2021,141.9024971,408.2187302
2/12/2021,153.2129971,424.637555
2/13/2021,219.6050795,441.1001436
2/14/2021,150.6163306,457.5845838
2/15/2021,338.6665504,474.0696923
2/16/2021,276.8596064,490.535095
2/17/2021,274.2598835,506.9613049
2/18/2021,612.5380458,523.3297956
2/19/2021,754.7982648,539.6230701
2/20/2021,881.9594815,555.8247259
2/21/2021,317.317606,571.9195145
2/22/2021,521.5413801,587.8933968
2/23/2021,308.6595494,603.7335922
2/24/2021,860.6404286,619.4286233
2/25/2021,631.0990174,634.9683538
2/26/2021,446.8509364,650.3440216
2/27/2021,602.1818762,665.5482657
2/28/2021,903.1405384,680.5751464
3/1/2021,504.6055453,695.4201603
3/2/2021,791.8522095,710.0802484
3/3/2021,1003.570204,724.5537984
3/4/2021,1206.454946,738.84064
3/5/2021,980.5903402,752.9420352
3/6/2021,360.5709927,766.860661
3/7/2021,897.0316508,780.6005867
3/8/2021,928.1609247,794.1672451
3/9/2021,739.3844292,807.5673975
3/10/2021,481.5702137,820.8090928
3/11/2021,1127.685977,833.9016215
3/12/2021,1106.397146,846.8554631
3/13/2021,1027.273147,859.6822292
3/14/2021,1097.585865,872.3946015
3/15/2021,1136.951429,885.0062641
3/16/2021,1245.926898,897.5318318
3/17/2021,1275.423919,909.9867745
3/18/2021,1239.567977,922.387337
3/19/2021,996.7254252,934.7504552
3/20/2021,1152.363423,947.0936693
3/21/2021,845.7921501,959.4350338
3/22/2021,650.1660427,971.7930248
3/23/2021,1064.439756,984.1864454
3/24/2021,494.9859123,996.6343289
3/25/2021,631.3599887,1009.15584
3/26/2021,871.315542,1021.770178
3/27/2021,1255.696177,1034.496472
3/28/2021,720.8736704,1047.353686
3/29/2021,623.1426888,1060.360516
3/30/2021,962.6554698,1073.535292
3/31/2021,1094.585045,1086.895876
4/1/2021,854.0302674,1100.459571
4/2/2021,1147.727263,1114.243018
4/3/2021,1081.757021,1128.262109
4/4/2021,677.8464467,1142.531895
4/5/2021,1405.092852,1157.066494
4/6/2021,1198.726157,1171.879013
4/7/2021,678.5777842,1186.981462
4/8/2021,506.8138696,1202.38468
4/9/2021,960.8916337,1218.098261
4/10/2021,604.0631916,1234.130488
4/11/2021,883.449979,1250.488267
4/12/2021,1120.803814,1267.177074
4/13/2021,1764.452155,1284.200896
4/14/2021,1982.906409,1301.562193
4/15/2021,1747.746748,1319.26185
4/16/2021,2519.630274,1337.299145
4/17/2021,2345.68545,1355.671723
4/18/2021,431.9443254,1374.375573
4/19/2021,1493.442138,1393.405009
4/20/2021,2473.732278,1412.752667
4/21/2021,2321.595342,1432.409502
4/22/2021,1077.382813,1452.364789
4/23/2021,1856.050849,1472.606138
4/24/2021,1215.69209,1493.119514
4/25/2021,951.2465389,1513.889257
4/26/2021,2268.787678,1534.898119
4/27/2021,2327.902176,1556.127299
4/28/2021,2288.409677,1577.556489
4/29/2021,1628.697775,1599.163926
4/30/2021,2213.326736,1620.926449
5/1/2021,1504.652084,1642.81956
5/2/2021,1856.020633,1664.817498
5/3/2021,1923.889742,1686.893307
5/4/2021,1831.817854,1709.018921
5/5/2021,2136.026904,1731.165249
5/6/2021,2274.660568,1753.302259
5/7/2021,697.975209,1775.399079
5/8/2021,797.9159303,1797.42409
5/9/2021,558.2301011,1819.345027
5/10/2021,2135.90907,1841.12909
5/11/2021,1879.539633,1862.743043
5/12/2021,2463.057539,1884.153331
5/13/2021,1677.445912,1905.326192
5/14/2021,2339.216399,1926.227765
5/15/2021,2510.744011,1946.824212
5/16/2021,2612.056011,1967.081833
5/17/2021,2514.353507,1986.967179
5/18/2021,2388.956566,2006.447171
5/19/2021,1850.62005,2025.489217
5/20/2021,695.7085424,2044.061325
5/21/2021,1052.09409,2062.13222
5/22/2021,1375.548363,2079.671452
5/23/2021,438.7512141,2096.649507
5/24/2021,980.1039818,2113.037918
5/25/2021,1255.721977,2128.809363
5/26/2021,1981.43488,2143.93777
5/27/2021,2344.335398,2158.398414
5/28/2021,2040.08757,2172.168005
5/29/2021,2382.436181,2185.224783
5/30/2021,2824.606116,2197.548594
5/31/2021,2542.040068,2209.120973
6/1/2021,2525.962951,2219.925214
6/2/2021,2715.246116,2229.946439
6/3/2021,2638.391232,2239.171653
6/4/2021,2609.195453,2247.589803
6/5/2021,2516.423785,2255.191825
6/6/2021,1806.327855,2261.970681
6/7/2021,2495.814564,2267.921396
6/8/2021,951.5822594,2273.041082
6/9/2021,782.0854303,2277.328961
6/10/2021,800.2930727,2280.786372
6/11/2021,2736.885126,2283.416779
6/12/2021,1894.19809,2285.225768
6/13/2021,2282.715866,2286.221033
6/14/2021,2169.00525,2286.412364
6/15/2021,2280.529724,2285.811617
6/16/2021,2608.53472,2284.432682
6/17/2021,3032.447041,2282.291447
6/18/2021,2978.87139,2279.405745
6/19/2021,2065.527878,2275.795307
6/20/2021,1972.338353,2271.481695
6/21/2021,2790.012222,2266.488238
6/22/2021,2689.720064,2260.839961
6/23/2021,2378.474422,2254.563499
6/24/2021,1214.49809,2247.687016
6/25/2021,2622.725831,2240.240113
6/26/2021,2511.439285,2232.253733
6/27/2021,2533.987284,2223.760057
6/28/2021,2652.607824,2214.7924
6/29/2021,2789.57382,2205.385103
6/30/2021,2801.312211,2195.573417
7/1/2021,2772.65688,2185.393387
7/2/2021,2601.118493,2174.881731
7/3/2021,2519.275273,2164.075722
7/4/2021,1958.063019,2153.013057
7/5/2021,1163.39398,2141.731737
7/6/2021,1936.124319,2130.269939
7/7/2021,2057.272542,2118.665882
7/8/2021,2278.924002,2106.957708
7/9/2021,2419.944499,2095.183349
7/10/2021,2664.556546,2083.380399
7/11/2021,1950.422876,2071.58599
7/12/2021,2416.518664,2059.836667
7/13/2021,2200.916471,2048.168267
7/14/2021,2462.524778,2036.615796
7/15/2021,2293.470258,2025.213313
7/16/2021,2414.024954,2013.993818
7/17/2021,2485.313119,2002.98914
7/18/2021,1236.234865,1992.22983
7/19/2021,956.6988146,1981.745065
7/20/2021,1426.893086,1971.562544
7/21/2021,1659.679799,1961.708402
7/22/2021,2673.133747,1952.207124
7/23/2021,2142.046576,1943.081463
7/24/2021,2401.289067,1934.352366
7/25/2021,2233.244401,1926.038908
7/26/2021,2371.59135,1918.158234
7/27/2021,1978.647075,1910.725499
7/28/2021,2124.226572,1903.753826
7/29/2021,2224.131742,1897.254265
7/30/2021,2094.252907,1891.23576
7/31/2021,2155.597351,1885.705125
8/1/2021,2113.403404,1880.667028
8/2/2021,968.7549262,1876.123979
8/3/2021,2178.493016,1872.076329
8/4/2021,1373.712477,1868.522276
8/5/2021,2205.542956,1865.457876
8/6/2021,1544.993251,1862.877068
8/7/2021,1984.510129,1860.771697
8/8/2021,432.1513811,1859.131554
8/9/2021,1873.980131,1857.944415
8/10/2021,1970.494481,1857.196091
8/11/2021,2429.056421,1856.870486
8/12/2021,2352.136843,1856.949661
8/13/2021,2423.677523,1857.4139
8/14/2021,2030.428087,1858.241786
8/15/2021,1461.735987,1859.410285
8/16/2021,853.1266659,1860.894829
8/17/2021,222.8729327,1862.669413
8/18/2021,1521.225023,1864.706684
8/19/2021,1381.240062,1866.978049
8/20/2021,1312.967474,1869.453778
8/21/2021,872.5950594,1872.103112
8/22/2021,1829.883384,1874.894376
8/23/2021,1789.962155,1877.795091
8/24/2021,1454.365289,1880.772099
8/25/2021,2222.073674,1883.791673
8/26/2021,1941.024219,1886.819645
8/27/2021,1555.961228,1889.821524
8/28/2021,2428.071343,1892.762621
8/29/2021,2537.429233,1895.608172
8/30/2021,2303.612033,1898.323457
8/31/2021,2358.32403,1900.873927
9/1/2021,1892.624023,1903.225321
9/2/2021,2172.854172,1905.343789
9/3/2021,2408.381398,1907.196005
9/4/2021,2293.992725,1908.749283
9/5/2021,1796.612017,1909.971693
9/6/2021,2264.776897,1910.832164
9/7/2021,2308.485314,1911.300592
9/8/2021,1368.457877,1911.347942
9/9/2021,2180.973519,1910.946343
9/10/2021,1519.471399,1910.069181
9/11/2021,493.5574906,1908.691184
9/12/2021,1257.819977,1906.788509
9/13/2021,1757.865299,1904.338814
9/14/2021,2176.858385,1901.321328
9/15/2021,1293.264694,1897.716919
9/16/2021,2301.777696,1893.50815
9/17/2021,1190.916699,1888.67933
9/18/2021,1656.539911,1883.216562
9/19/2021,1662.502137,1877.107777
9/20/2021,1998.801572,1870.342772
9/21/2021,2514.030138,1862.91323
9/22/2021,1653.706859,1854.812737
9/23/2021,2093.539423,1846.036799
9/24/2021,2193.055143,1836.582841
9/25/2021,1941.154378,1826.450203
9/26/2021,1640.917298,1815.640137
9/27/2021,2273.300026,1804.155783
9/28/2021,1390.239219,1792.002149
9/29/2021,2515.866288,1779.186084
9/30/2021,2191.392404,1765.716238
10/1/2021,2059.560994,1751.603022
10/2/2021,1258.511144,1736.858557
10/3/2021,1916.992686,1721.496627
10/4/2021,1821.08894,1705.532612
10/5/2021,1551.6957,1688.983427
10/6/2021,1424.209645,1671.867456
10/7/2021,2243.680036,1654.204471
10/8/2021,2208.256761,1636.015561
10/9/2021,1972.879573,1617.323045
10/10/2021,1409.837198,1598.150389
10/11/2021,1805.640967,1578.522116
10/12/2021,2342.653678,1558.463718
10/13/2021,1613.705421,1538.001555
10/14/2021,1641.596804,1517.162766
10/15/2021,1500.610583,1495.975171
10/16/2021,1235.698894,1474.467167
10/17/2021,1210.113864,1452.667634
10/18/2021,1302.549731,1430.605833
10/19/2021,1617.48568,1408.311307
10/20/2021,1413.516101,1385.81378
10/21/2021,1762.882145,1363.143061
10/22/2021,739.0566249,1340.328947
10/23/2021,326.7691613,1317.401124
10/24/2021,1597.076685,1294.389078
10/25/2021,543.1648782,1271.322001
10/26/2021,1884.270506,1248.228704
10/27/2021,1342.798545,1225.137531
10/28/2021,825.1625355,1202.076279
10/29/2021,103.8059867,1179.072117
10/30/2021,1554.724908,1156.151517
10/31/2021,1946.296896,1133.340178
11/1/2021,1790.377566,1110.662966
11/2/2021,1579.713357,1088.143855
11/3/2021,1059.901259,1065.805864
11/4/2021,1003.665259,1043.671018
11/5/2021,1325.913945,1021.760293
11/6/2021,1272.710007,1000.093586
11/7/2021,1653.631887,978.6896749
11/8/2021,1260.203004,957.5661967
11/9/2021,371.4062984,936.7396212
11/10/2021,994.4203883,916.2252381
11/11/2021,1292.988707,896.037146
11/12/2021,305.2393383,876.1882487
11/13/2021,1075.64663,856.6902569
11/14/2021,429.9995969,837.5536963
11/15/2021,587.8732022,818.7879202
11/16/2021,969.1838587,800.4011293
11/17/2021,1010.388376,782.4003952
11/18/2021,168.2851076,764.7916906
11/19/2021,678.9383654,747.5799241
11/20/2021,653.9438284,730.7689795
11/21/2021,441.3993143,714.3617603
11/22/2021,467.2387258,698.3602386
11/23/2021,259.3994048,682.7655075
11/24/2021,677.6915157,667.5778385
11/25/2021,358.997466,652.7967411
11/26/2021,853.3731486,638.4210269
11/27/2021,446.1065234,624.4488754
11/28/2021,342.4902295,610.8779037
11/29/2021,464.6026763,597.7052369
11/30/2021,377.9291993,584.9275815
12/1/2021,684.5571789,572.5412995
12/2/2021,330.927978,560.5424842
12/3/2021,523.9225453,548.9270358
12/4/2021,39.39641475,537.6907382
12/5/2021,150.6684766,526.8293348
12/6/2021,84.31734744,516.3386046
12/7/2021,162.5853106,506.2144364
12/8/2021,714.2869123,496.4529029
12/9/2021,653.5050173,487.050332
12/10/2021,872.3527776,478.0033764
12/11/2021,863.5636266,469.309081
12/12/2021,538.3186127,460.9649472
12/13/2021,246.8909709,452.9689944
12/14/2021,210.0226548,445.319817
12/15/2021,753.3743683,438.0166393
12/16/2021,237.9396026,431.0593643
12/17/2021,861.0929821,424.4486199
12/18/2021,247.9824831,418.1857991
12/19/2021,158.8173698,412.2730962
12/20/2021,362.833133,406.713537
12/21/2021,251.3727624,401.5110047
12/22/2021,273.9656831,396.670259
12/23/2021,414.3283143,392.1969509
12/24/2021,353.3381603,388.0976306
12/25/2021,170.7413301,384.3797501
12/26/2021,120.3949979,381.0516597
12/27/2021,230.6913622,378.1225981
12/28/2021,269.1549396,375.6026773
12/29/2021,305.1658831,373.5028604
12/30/2021,200.2229407,371.8349342
12/31/2021,305.5104945,370.6114757
1/1/2022,410.5167139,369.8458124
1/2/2022,823.8774279,369.5519772
1/3/2022,304.3346608,369.7446578
1/4/2022,477.7729357,370.4391402
1/5/2022,355.9013825,371.6512477
1/6/2022,189.20159,373.3972742
1/7/2022,214.1821631,375.6939131
1/8/2022,405.0743269,378.5581822
1/9/2022,712.6868758,382.0073434
1/10/2022,483.5915456,386.0588195
1/11/2022,609.216266,390.7301068
1/12/2022,345.0242715,396.0386855
1/13/2022,451.0317694,402.001926
1/14/2022,922.5390989,408.6369942
1/15/2022,644.6206075,415.9607537
1/16/2022,893.3269225,423.9896675
1/17/2022,884.6285418,432.7396975
1/18/2022,501.4671581,442.2262046
1/19/2022,1326.131545,452.4638471
1/20/2022,401.3668639,463.4664811
1/21/2022,956.0343935,475.2470601
1/22/2022,950.800327,487.8175366
1/23/2022,733.6247076,501.1887652
1/24/2022,328.8545488,515.3704078
1/25/2022,850.900151,530.3708416
1/26/2022,519.046597,546.1970696
1/27/2022,1387.068122,562.8546353
1/28/2022,526.7280829,580.3475409
1/29/2022,809.5060951,598.6781699
1/30/2022,649.1858496,617.8472151
1/31/2022,381.2328817,637.8536106
2/1/2022,307.5446054,658.6944709
2/2/2022,634.67694,680.3650345
2/3/2022,654.3421528,702.8586152
2/4/2022,416.1557554,726.1665588
2/5/2022,605.8990442,750.2782076
2/6/2022,1045.820587,775.180872
2/7/2022,1414.968132,800.859809
2/8/2022,795.4036249,827.2982096
2/9/2022,1660.913938,854.4771925
2/10/2022,875.9739335,882.3758075
2/11/2022,1622.759894,910.9710462
2/12/2022,1243.30775,940.2378612
2/13/2022,957.7486563,970.1491938
2/14/2022,578.3476582,1000.67601
2/15/2022,365.276495,1031.787346
2/16/2022,1269.584358,1063.450359
2/17/2022,910.143757,1095.630391
2/18/2022,419.9166729,1128.291038
2/19/2022,485.3611506,1161.394227
2/20/2022,432.3018802,1194.900302
